ncessch,school_name,school_year,year_start,enrollment,is_interpolated,include
090192011231,Hartford Prekindergarten Magnet School: South Campus,2011-12,2011,,False,False
090192011231,Hartford Prekindergarten Magnet School: South Campus,2012-13,2012,,False,False
090192011231,Hartford Prekindergarten Magnet School: South Campus,2013-14,2013,,False,False
090192011231,Hartford Prekindergarten Magnet School: South Campus,2014-15,2014,,False,False
090192011231,Hartford Prekindergarten Magnet School: South Campus,2015-16,2015,,False,False
090192011231,Hartford Prekindergarten Magnet School: South Campus,2016-17,2016,,False,False
090192011231,Hartford Prekindergarten Magnet School: South Campus,2017-18,2017,,False,False
090192011231,Hartford Prekindergarten Magnet School: South Campus,2018-19,2018,,False,False
090192011231,Hartford Prekindergarten Magnet School: South Campus,2019-20,2019,,False,False
090192011231,Hartford Prekindergarten Magnet School: South Campus,2020-21,2020,,False,False
090192011231,Hartford Prekindergarten Magnet School: South Campus,2021-22,2021,,False,False
090192011231,Hartford Prekindergarten Magnet School: South Campus,2022-23,2022,114.0,False,False
090192011231,Hartford Prekindergarten Magnet School: South Campus,2023-24,2023,117.0,False,False
090192011231,Hartford Prekindergarten Magnet School: South Campus,2024-25,2024,112.0,False,False
090192000365,Hartford Public High School,1986-87,1986,1854.0,False,False
090192001925,Hartford Public High School,1986-87,1986,,False,False
090192000365,Hartford Public High School,1987-88,1987,1898.0,False,False
090192001925,Hartford Public High School,1987-88,1987,,False,False
090192000365,Hartford Public High School,1988-89,1988,1774.0,False,False
090192001925,Hartford Public High School,1988-89,1988,,False,False
090192000365,Hartford Public High School,1989-90,1989,1813.0,False,False
090192001925,Hartford Public High School,1989-90,1989,,False,False
090192000365,Hartford Public High School,1990-91,1990,1981.0,False,False
090192001925,Hartford Public High School,1990-91,1990,,False,False
090192000365,Hartford Public High School,1991-92,1991,2163.0,False,False
090192001925,Hartford Public High School,1991-92,1991,,False,False
090192000365,Hartford Public High School,1992-93,1992,2092.0,False,False
090192001925,Hartford Public High School,1992-93,1992,,False,False
090192000365,Hartford Public High School,1993-94,1993,1945.0,False,False
090192001925,Hartford Public High School,1993-94,1993,,False,False
090192000365,Hartford Public High School,1994-95,1994,2006.0,False,False
090192001925,Hartford Public High School,1994-95,1994,,False,False
090192000365,Hartford Public High School,1995-96,1995,1904.0,False,False
090192001925,Hartford Public High School,1995-96,1995,,False,False
090192000365,Hartford Public High School,1996-97,1996,1946.0,False,False
090192001925,Hartford Public High School,1996-97,1996,,False,False
090192000365,Hartford Public High School,1997-98,1997,1598.0,False,False
090192001925,Hartford Public High School,1997-98,1997,,False,False
090192000365,Hartford Public High School,1998-99,1998,1579.0,False,False
090192001925,Hartford Public High School,1998-99,1998,,False,False
090192000365,Hartford Public High School,1999-00,1999,1566.0,False,False
090192001925,Hartford Public High School,1999-00,1999,,False,False
090192000365,Hartford Public High School,2000-01,2000,1574.0,False,False
090192001925,Hartford Public High School,2000-01,2000,,False,False
090192000365,Hartford Public High School,2001-02,2001,1465.0,False,False
090192001925,Hartford Public High School,2001-02,2001,,False,False
090192000365,Hartford Public High School,2002-03,2002,1422.0,False,False
090192001925,Hartford Public High School,2002-03,2002,,False,False
090192000365,Hartford Public High School,2003-04,2003,1182.0,False,False
090192001925,Hartford Public High School,2003-04,2003,,False,False
090192000365,Hartford Public High School,2004-05,2004,1405.0,False,False
090192001925,Hartford Public High School,2004-05,2004,,False,False
090192000365,Hartford Public High School,2005-06,2005,1068.0,False,False
090192001925,Hartford Public High School,2005-06,2005,,False,False
090192000365,Hartford Public High School,2006-07,2006,1550.0,False,False
090192001925,Hartford Public High School,2006-07,2006,,False,False
090192000365,Hartford Public High School,2007-08,2007,1569.0,False,False
090192001925,Hartford Public High School,2007-08,2007,,False,False
090192000365,Hartford Public High School,2008-09,2008,1541.0,False,False
090192001925,Hartford Public High School,2008-09,2008,,False,False
090192000365,Hartford Public High School,2009-10,2009,,False,False
090192001925,Hartford Public High School,2009-10,2009,,False,False
090192000365,Hartford Public High School,2010-11,2010,,False,False
090192001925,Hartford Public High School,2010-11,2010,,False,False
090192000365,Hartford Public High School,2011-12,2011,,False,False
090192001925,Hartford Public High School,2011-12,2011,,False,False
090192000365,Hartford Public High School,2012-13,2012,,False,False
090192001925,Hartford Public High School,2012-13,2012,,False,False
090192000365,Hartford Public High School,2013-14,2013,,False,False
090192001925,Hartford Public High School,2013-14,2013,,False,False
090192000365,Hartford Public High School,2014-15,2014,,False,False
090192001925,Hartford Public High School,2014-15,2014,,False,False
090192000365,Hartford Public High School,2015-16,2015,,False,False
090192001925,Hartford Public High School,2015-16,2015,,False,False
090192000365,Hartford Public High School,2016-17,2016,,False,False
090192001925,Hartford Public High School,2016-17,2016,,False,False
090192000365,Hartford Public High School,2017-18,2017,,False,False
090192001925,Hartford Public High School,2017-18,2017,,False,False
090192000365,Hartford Public High School,2018-19,2018,,False,False
090192001925,Hartford Public High School,2018-19,2018,,False,False
090192000365,Hartford Public High School,2019-20,2019,,False,False
090192001925,Hartford Public High School,2019-20,2019,976.0,False,False
090192000365,Hartford Public High School,2020-21,2020,,False,False
090192001925,Hartford Public High School,2020-21,2020,844.0,False,False
090192000365,Hartford Public High School,2021-22,2021,,False,False
090192001925,Hartford Public High School,2021-22,2021,770.0,False,False
090192000365,Hartford Public High School,2022-23,2022,,False,False
090192001925,Hartford Public High School,2022-23,2022,709.0,False,False
090192000365,Hartford Public High School,2023-24,2023,,False,False
090192001925,Hartford Public High School,2023-24,2023,721.0,False,False
090192000365,Hartford Public High School,2024-25,2024,,False,False
090192001925,Hartford Public High School,2024-25,2024,698.0,False,False
090192000222,Hartford Transitional Learn,1986-87,1986,,False,False
090192001380,Hartford Transitional Learn,1986-87,1986,,False,False
090192000222,Hartford Transitional Learn,1987-88,1987,,False,False
090192001380,Hartford Transitional Learn,1987-88,1987,,False,False
090192000222,Hartford Transitional Learn,1988-89,1988,,False,False
090192001380,Hartford Transitional Learn,1988-89,1988,,False,False
090192000222,Hartford Transitional Learn,1989-90,1989,,False,False
090192001380,Hartford Transitional Learn,1989-90,1989,,False,False
090192000222,Hartford Transitional Learn,1990-91,1990,,False,False
090192001380,Hartford Transitional Learn,1990-91,1990,,False,False
090192000222,Hartford Transitional Learn,1991-92,1991,,False,False
090192001380,Hartford Transitional Learn,1991-92,1991,,False,False
090192000222,Hartford Transitional Learn,1992-93,1992,,False,False
090192001380,Hartford Transitional Learn,1992-93,1992,,False,False
090192000222,Hartford Transitional Learn,1993-94,1993,,False,False
090192001380,Hartford Transitional Learn,1993-94,1993,,False,False
090192000222,Hartford Transitional Learn,1994-95,1994,153.0,False,False
090192001380,Hartford Transitional Learn,1994-95,1994,,False,False
090192000222,Hartford Transitional Learn,1995-96,1995,179.0,True,False
090192001380,Hartford Transitional Learn,1995-96,1995,,False,False
090192000222,Hartford Transitional Learn,1996-97,1996,172.0,False,False
090192001380,Hartford Transitional Learn,1996-97,1996,,False,False
090192000222,Hartford Transitional Learn,1997-98,1997,211.0,False,False
090192001380,Hartford Transitional Learn,1997-98,1997,,False,False
090192000222,Hartford Transitional Learn,1998-99,1998,193.0,True,False
090192001380,Hartford Transitional Learn,1998-99,1998,,False,False
090192000222,Hartford Transitional Learn,1999-00,1999,193.0,True,False
090192001380,Hartford Transitional Learn,1999-00,1999,,False,False
090192000222,Hartford Transitional Learn,2000-01,2000,193.0,True,False
090192001380,Hartford Transitional Learn,2000-01,2000,,False,False
090192000222,Hartford Transitional Learn,2001-02,2001,193.0,True,False
090192001380,Hartford Transitional Learn,2001-02,2001,,False,False
090192000222,Hartford Transitional Learn,2002-03,2002,193.0,True,False
090192001380,Hartford Transitional Learn,2002-03,2002,,False,False
090192000222,Hartford Transitional Learn,2003-04,2003,193.0,True,False
090192001380,Hartford Transitional Learn,2003-04,2003,,False,False
090192000222,Hartford Transitional Learn,2004-05,2004,195.0,False,False
090192001380,Hartford Transitional Learn,2004-05,2004,60.0,False,False
090192000222,Hartford Transitional Learn,2005-06,2005,,False,False
090192001380,Hartford Transitional Learn,2005-06,2005,,False,False
090192000222,Hartford Transitional Learn,2006-07,2006,,False,False
090192001380,Hartford Transitional Learn,2006-07,2006,,False,False
090192000222,Hartford Transitional Learn,2007-08,2007,,False,False
090192001380,Hartford Transitional Learn,2007-08,2007,,False,False
090192000222,Hartford Transitional Learn,2008-09,2008,,False,False
090192001380,Hartford Transitional Learn,2008-09,2008,,False,False
090192000222,Hartford Transitional Learn,2009-10,2009,,False,False
090192001380,Hartford Transitional Learn,2009-10,2009,,False,False
090192000222,Hartford Transitional Learn,2010-11,2010,,False,False
090192001380,Hartford Transitional Learn,2010-11,2010,,False,False
090192000222,Hartford Transitional Learn,2011-12,2011,,False,False
090192001380,Hartford Transitional Learn,2011-12,2011,,False,False
090192000222,Hartford Transitional Learn,2012-13,2012,,False,False
090192001380,Hartford Transitional Learn,2012-13,2012,,False,False
090192000222,Hartford Transitional Learn,2013-14,2013,,False,False
090192001380,Hartford Transitional Learn,2013-14,2013,,False,False
090192000222,Hartford Transitional Learn,2014-15,2014,,False,False
090192001380,Hartford Transitional Learn,2014-15,2014,,False,False
090192000222,Hartford Transitional Learn,2015-16,2015,,False,False
090192001380,Hartford Transitional Learn,2015-16,2015,,False,False
090192000222,Hartford Transitional Learn,2016-17,2016,,False,False
090192001380,Hartford Transitional Learn,2016-17,2016,,False,False
090192000222,Hartford Transitional Learn,2017-18,2017,,False,False
090192001380,Hartford Transitional Learn,2017-18,2017,,False,False
090192000222,Hartford Transitional Learn,2018-19,2018,,False,False
090192001380,Hartford Transitional Learn,2018-19,2018,,False,False
090192000222,Hartford Transitional Learn,2019-20,2019,,False,False
090192001380,Hartford Transitional Learn,2019-20,2019,,False,False
090192000222,Hartford Transitional Learn,2020-21,2020,,False,False
090192001380,Hartford Transitional Learn,2020-21,2020,,False,False
090192000222,Hartford Transitional Learn,2021-22,2021,,False,False
090192001380,Hartford Transitional Learn,2021-22,2021,,False,False
090192000222,Hartford Transitional Learn,2022-23,2022,,False,False
090192001380,Hartford Transitional Learn,2022-23,2022,,False,False
090192000222,Hartford Transitional Learn,2023-24,2023,,False,False
090192001380,Hartford Transitional Learn,2023-24,2023,,False,False
090192000222,Hartford Transitional Learn,2024-25,2024,,False,False
090192001380,Hartford Transitional Learn,2024-25,2024,,False,False
090192001552,High School Inc.,1986-87,1986,,False,False
090192001552,High School Inc.,1987-88,1987,,False,False
090192001552,High School Inc.,1988-89,1988,,False,False
090192001552,High School Inc.,1989-90,1989,,False,False
090192001552,High School Inc.,1990-91,1990,,False,False
090192001552,High School Inc.,1991-92,1991,,False,False
090192001552,High School Inc.,1992-93,1992,,False,False
090192001552,High School Inc.,1993-94,1993,,False,False
090192001552,High School Inc.,1994-95,1994,,False,False
090192001552,High School Inc.,1995-96,1995,,False,False
090192001552,High School Inc.,1996-97,1996,,False,False
090192001552,High School Inc.,1997-98,1997,,False,False
090192001552,High School Inc.,1998-99,1998,,False,False
090192001552,High School Inc.,1999-00,1999,,False,False
090192001552,High School Inc.,2000-01,2000,,False,False
090192001552,High School Inc.,2001-02,2001,,False,False
090192001552,High School Inc.,2002-03,2002,,False,False
090192001552,High School Inc.,2003-04,2003,,False,False
090192001552,High School Inc.,2004-05,2004,,False,False
090192001552,High School Inc.,2005-06,2005,,False,False
090192001552,High School Inc.,2006-07,2006,,False,False
090192001552,High School Inc.,2007-08,2007,,False,False
090192001552,High School Inc.,2008-09,2008,,False,False
090192001552,High School Inc.,2009-10,2009,197.0,False,False
090192001552,High School Inc.,2010-11,2010,265.0,False,False
090192001552,High School Inc.,2011-12,2011,324.0,False,False
090192001552,High School Inc.,2012-13,2012,377.0,False,False
090192001552,High School Inc.,2013-14,2013,343.0,False,False
090192001552,High School Inc.,2014-15,2014,256.0,False,False
090192001552,High School Inc.,2015-16,2015,233.0,False,False
090192001552,High School Inc.,2016-17,2016,236.0,False,False
090192001552,High School Inc.,2017-18,2017,219.0,False,False
090192001552,High School Inc.,2018-19,2018,190.0,False,False
090192001552,High School Inc.,2019-20,2019,,False,False
090192001552,High School Inc.,2020-21,2020,,False,False
090192001552,High School Inc.,2021-22,2021,,False,False
090192001552,High School Inc.,2022-23,2022,,False,False
090192001552,High School Inc.,2023-24,2023,,False,False
